district_bps_name,district_bps_code,district_kemendagri_name,district_kemendagri_code,subdistrict_bps_name,subdistrict_bps_code,village_bps_name,village_bps_code,transportation_level,slums_level,popdes_level,poi_level,cases_level,potency_level,risk_level,last_updated
Bogor,3201,Kab. Bogor,32.01,Sukaraja,3201130,Cilebut Barat,3201130013,red,green,yellow,yellow,red,orange,orange,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Babakan Madang,3201140,Cijayanti,3201140001,red,green,yellow,orange,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Babakan Madang,3201140,Bojong Koneng,3201140002,red,green,yellow,orange,red,orange,orange,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Babakan Madang,3201140,Karang Tengah,3201140003,red,green,red,orange,red,red,red,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Babakan Madang,3201140,Sumur Batu,3201140004,red,green,yellow,yellow,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Babakan Madang,3201140,Babakan Madang,3201140005,red,green,yellow,yellow,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Babakan Madang,3201140,Citaringgul,3201140006,red,green,yellow,orange,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Babakan Madang,3201140,Cipambuan,3201140007,red,green,yellow,yellow,orange,orange,yellow,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Babakan Madang,3201140,Kadumangu,3201140008,red,green,yellow,yellow,red,orange,orange,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Babakan Madang,3201140,Sentul,3201140009,red,green,yellow,yellow,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Sukamakmur,3201150,Sukawangi,3201150001,red,green,yellow,yellow,red,orange,orange,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Sukamakmur,3201150,Sukaharja,3201150002,orange,green,yellow,yellow,orange,yellow,yellow,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Sukamakmur,3201150,Wargajaya,3201150003,orange,green,yellow,orange,red,yellow,yellow,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Sukamakmur,3201150,Sirnajaya,3201150004,orange,green,yellow,yellow,yellow,yellow,yellow,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Sukamakmur,3201150,Sukamulya,3201150005,red,green,yellow,yellow,orange,orange,yellow,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Sukamakmur,3201150,Sukamakmur,3201150006,red,green,yellow,yellow,red,orange,orange,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Sukamakmur,3201150,Cibadak,3201150007,red,green,yellow,yellow,red,yellow,yellow,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Sukamakmur,3201150,Pabuaran,3201150008,red,green,yellow,yellow,orange,yellow,yellow,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Sukamakmur,3201150,Sukadamai,3201150009,red,green,yellow,yellow,orange,yellow,yellow,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Sukamakmur,3201150,Sukaresmi,3201150010,orange,green,yellow,yellow,orange,yellow,yellow,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Cariu,3201160,Karya Mekar,3201160011,orange,green,yellow,yellow,yellow,yellow,yellow,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Cariu,3201160,Bantar Kuning,3201160012,red,green,yellow,yellow,yellow,yellow,yellow,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Cariu,3201160,Cikutamahi,3201160013,red,yellow,yellow,yellow,red,yellow,yellow,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Cariu,3201160,Cibatu Tiga,3201160014,red,green,yellow,yellow,orange,orange,yellow,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Cariu,3201160,Mekarwangi,3201160015,red,green,yellow,yellow,orange,yellow,yellow,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Cariu,3201160,Tegal Panjang,3201160016,red,green,yellow,yellow,red,yellow,yellow,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Cariu,3201160,Cariu,3201160017,red,green,yellow,red,orange,orange,yellow,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Cariu,3201160,Kuta Mekar,3201160018,red,green,yellow,yellow,orange,yellow,yellow,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Cariu,3201160,Sukajadi,3201160019,red,green,yellow,yellow,red,yellow,yellow,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Cariu,3201160,Babakan Raden,3201160020,red,green,yellow,yellow,orange,yellow,yellow,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Tanjungsari,3201161,Cibadak,3201161001,red,green,yellow,yellow,orange,yellow,yellow,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Tanjungsari,3201161,Tanjung Sari,3201161002,red,green,yellow,yellow,orange,orange,yellow,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Tanjungsari,3201161,Sinarsari,3201161003,red,green,yellow,yellow,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Tanjungsari,3201161,Sinarrasa,3201161004,red,green,yellow,yellow,yellow,yellow,yellow,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Tanjungsari,3201161,Buanajaya,3201161005,red,yellow,yellow,yellow,orange,yellow,yellow,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Tanjungsari,3201161,Antajaya,3201161006,red,green,yellow,yellow,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Tanjungsari,3201161,Pasir Tanjung,3201161007,red,green,yellow,orange,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Tanjungsari,3201161,Tanjung Rasa,3201161008,red,green,yellow,yellow,orange,yellow,yellow,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Tanjungsari,3201161,Sukarasa,3201161009,red,green,yellow,yellow,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Tanjungsari,3201161,Selawangi,3201161010,red,green,yellow,yellow,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Jonggol,3201170,Sukajaya,3201170001,red,green,yellow,yellow,orange,orange,yellow,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Jonggol,3201170,Sukanegara,3201170002,red,green,yellow,yellow,red,yellow,yellow,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Jonggol,3201170,Cibodas,3201170003,red,green,yellow,orange,red,orange,orange,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Jonggol,3201170,Singasari,3201170004,orange,green,yellow,yellow,orange,yellow,yellow,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Jonggol,3201170,Singajaya,3201170005,orange,green,yellow,orange,yellow,yellow,yellow,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Jonggol,3201170,Sukasirna,3201170006,orange,yellow,yellow,orange,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Jonggol,3201170,Balekambang,3201170007,red,green,yellow,yellow,orange,yellow,yellow,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Jonggol,3201170,Bendungan,3201170008,red,green,yellow,yellow,yellow,yellow,yellow,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Jonggol,3201170,Sirnagalih,3201170009,red,green,yellow,yellow,red,yellow,yellow,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Jonggol,3201170,Jonggol,3201170010,red,green,yellow,orange,red,orange,orange,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Jonggol,3201170,Sukamaju,3201170011,red,green,yellow,yellow,orange,orange,yellow,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Jonggol,3201170,Sukamanah,3201170012,red,green,yellow,yellow,red,orange,yellow,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Jonggol,3201170,Weninggalih,3201170013,red,green,yellow,yellow,red,orange,orange,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Jonggol,3201170,Sukagalih,3201170014,red,green,yellow,yellow,red,yellow,yellow,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Cileungsi,3201180,Dayeuh,3201180010,red,green,yellow,orange,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Cileungsi,3201180,Mampir,3201180011,red,green,yellow,yellow,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Cileungsi,3201180,Setu Sari,3201180012,red,green,yellow,yellow,orange,yellow,yellow,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Cileungsi,3201180,Cipeucang,3201180013,red,green,yellow,yellow,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Cileungsi,3201180,Jatisari,3201180014,red,green,yellow,yellow,orange,orange,yellow,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Cileungsi,3201180,Gandoang,3201180015,red,green,yellow,orange,orange,orange,yellow,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Cileungsi,3201180,Mekarsari,3201180016,red,yellow,yellow,red,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Cileungsi,3201180,Cileungsi Kidul,3201180017,red,green,yellow,orange,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Cileungsi,3201180,Cileungsi,3201180018,red,green,yellow,orange,red,orange,orange,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Cileungsi,3201180,Limus Nunggal,3201180019,red,green,yellow,orange,red,orange,orange,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Cileungsi,3201180,Pasir Angin,3201180020,red,green,yellow,yellow,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Cileungsi,3201180,Cipenjo,3201180021,red,green,yellow,yellow,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Kelapa Nunggal,3201181,Leuwikaret,3201181001,red,green,yellow,yellow,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Kelapa Nunggal,3201181,Lulut,3201181002,red,green,yellow,yellow,red,yellow,yellow,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Kelapa Nunggal,3201181,Bantar Jati,3201181003,red,green,yellow,yellow,green,yellow,green,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Kelapa Nunggal,3201181,Nambo,3201181004,red,green,yellow,yellow,orange,orange,yellow,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Kelapa Nunggal,3201181,Kembang Kuning,3201181005,red,green,yellow,yellow,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Kelapa Nunggal,3201181,Kelapa Nunggal,3201181006,red,green,orange,red,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Kelapa Nunggal,3201181,Ligarmukti,3201181007,red,green,yellow,yellow,red,yellow,yellow,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Kelapa Nunggal,3201181,Bojong,3201181008,red,green,yellow,yellow,orange,yellow,yellow,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Kelapa Nunggal,3201181,Cikahuripan,3201181009,red,green,yellow,red,orange,orange,yellow,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Gunung Putri,3201190,Karanggan,3201190001,red,green,yellow,yellow,yellow,yellow,yellow,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Gunung Putri,3201190,Gunung Putri,3201190002,red,yellow,yellow,yellow,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Gunung Putri,3201190,Tlajung Udik,3201190003,red,green,yellow,orange,red,orange,orange,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Gunung Putri,3201190,Bojong Nangka,3201190004,red,green,yellow,orange,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Gunung Putri,3201190,Cicadas,3201190005,red,green,yellow,orange,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Gunung Putri,3201190,Wanaherang,3201190006,red,green,yellow,orange,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Gunung Putri,3201190,Cikeas Udik,3201190007,red,green,yellow,orange,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Gunung Putri,3201190,Nagrak,3201190008,red,green,yellow,orange,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Gunung Putri,3201190,Ciangsana,3201190009,red,green,yellow,orange,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Gunung Putri,3201190,Bojong Kulur,3201190010,red,green,yellow,orange,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Citeureup,3201200,Tangkil,3201200001,red,yellow,yellow,yellow,red,orange,orange,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Citeureup,3201200,Hambalang,3201200002,red,yellow,yellow,orange,orange,orange,yellow,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Citeureup,3201200,Tajur,3201200003,red,yellow,yellow,yellow,orange,orange,yellow,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Citeureup,3201200,Pasir Mukti,3201200004,red,yellow,yellow,orange,red,orange,yellow,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Citeureup,3201200,Sukahati,3201200005,red,yellow,yellow,orange,red,orange,yellow,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Citeureup,3201200,Leuwinutug,3201200006,red,yellow,yellow,orange,red,orange,yellow,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Citeureup,3201200,Sanja,3201200007,red,yellow,yellow,yellow,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Citeureup,3201200,Karang Asem Barat,3201200008,red,yellow,yellow,yellow,red,orange,orange,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Citeureup,3201200,Karang Asem Timur,3201200009,red,yellow,yellow,yellow,orange,orange,yellow,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Citeureup,3201200,Tarikolot,3201200010,red,yellow,yellow,orange,red,orange,orange,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Citeureup,3201200,Gunung Sari,3201200011,red,yellow,yellow,yellow,red,orange,orange,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Citeureup,3201200,Citeureup,3201200012,red,yellow,yellow,yellow,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Citeureup,3201200,Puspanegara,3201200013,red,yellow,yellow,yellow,red,orange,orange,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Citeureup,3201200,Puspasari,3201200014,red,yellow,yellow,yellow,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Cibinong,3201210,Karadenan,3201210001,red,yellow,yellow,yellow,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Cibinong,3201210,Nanggewer,3201210002,red,yellow,yellow,yellow,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Cibinong,3201210,Nanggewer Mekar,3201210003,red,green,yellow,yellow,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Cibinong,3201210,Cibinong,3201210004,red,yellow,yellow,orange,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Cibinong,3201210,Pakansari,3201210005,red,green,yellow,red,red,orange,orange,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Cibinong,3201210,Sukahati,3201210006,red,yellow,yellow,orange,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Cibinong,3201210,Tengah,3201210007,red,green,yellow,orange,red,orange,orange,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Cibinong,3201210,Pondok Rajeg,3201210008,red,green,yellow,yellow,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Cibinong,3201210,Harapan Jaya,3201210009,red,yellow,yellow,yellow,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Cibinong,3201210,Pabuaran,3201210010,red,yellow,yellow,orange,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Cibinong,3201210,Cirimekar,3201210011,red,green,yellow,orange,red,orange,orange,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Cibinong,3201210,Ciriung,3201210012,red,yellow,yellow,orange,red,orange,orange,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Cibinong,3201210,Pabuaran Mekar,3201210013,red,yellow,green,green,red,orange,orange,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Bojong Gede,3201220,Cimanggis,3201220002,red,green,yellow,yellow,red,orange,orange,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Bojong Gede,3201220,Waringin Jaya,3201220003,red,yellow,yellow,yellow,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Bojong Gede,3201220,Kedung Waringin,3201220004,red,green,yellow,yellow,red,orange,orange,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Bojong Gede,3201220,Bojong Gede,3201220005,red,green,yellow,orange,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Bojong Gede,3201220,Susukan,3201220011,red,green,yellow,orange,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Bojong Gede,3201220,Bojong Baru,3201220012,red,green,yellow,yellow,red,orange,orange,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Bojong Gede,3201220,Rawa Panjang,3201220013,red,green,yellow,yellow,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Bojong Gede,3201220,Pabuaran,3201220014,red,green,yellow,yellow,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Bojong Gede,3201220,Ragajaya,3201220015,red,green,yellow,yellow,red,orange,orange,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Tajur Halang,3201221,Tonjong,3201221001,red,green,yellow,yellow,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Tajur Halang,3201221,Tajur Halang,3201221002,red,green,yellow,red,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Tajur Halang,3201221,Sukmajaya,3201221003,red,green,red,yellow,red,orange,orange,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Tajur Halang,3201221,Nanggerang,3201221004,red,green,yellow,yellow,orange,yellow,yellow,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Tajur Halang,3201221,Sasak Panjang,3201221005,red,green,yellow,orange,red,orange,orange,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Tajur Halang,3201221,Kalisuren,3201221006,red,green,yellow,yellow,red,orange,yellow,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Tajur Halang,3201221,Citayam,3201221007,red,green,yellow,yellow,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Kemang,3201230,Semplak Barat,3201230006,red,yellow,yellow,yellow,red,yellow,yellow,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Kemang,3201230,Atang Senjaya,3201230007,red,green,yellow,yellow,red,orange,orange,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Kemang,3201230,Parakan Jaya,3201230008,red,green,yellow,yellow,red,orange,orange,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Kemang,3201230,Bojong,3201230009,red,yellow,yellow,yellow,red,orange,orange,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Kemang,3201230,Kemang,3201230010,red,green,yellow,orange,red,orange,orange,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Kemang,3201230,Pabuaran,3201230011,red,green,yellow,orange,red,orange,orange,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Kemang,3201230,Tegal,3201230013,red,green,yellow,orange,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Kemang,3201230,Pondok Udik,3201230014,red,green,yellow,orange,red,orange,orange,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Kemang,3201230,Jampang,3201230015,red,green,yellow,orange,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Ranca Bungur,3201231,Mekarsari,3201231001,red,green,yellow,yellow,red,yellow,yellow,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Ranca Bungur,3201231,Ranca Bungur,3201231002,red,green,yellow,orange,green,orange,green,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Ranca Bungur,3201231,Pasir Gaok,3201231003,red,green,yellow,yellow,red,orange,orange,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Ranca Bungur,3201231,Bantarjaya,3201231004,red,green,yellow,orange,red,orange,orange,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Ranca Bungur,3201231,Bantar Sari,3201231005,red,green,yellow,yellow,red,orange,orange,2022-04-26T00:00:00.000Z
Bogor,3201,Kab. Bogor,32.01,Ranca Bungur,3201231,Candali,3201231006,red,green,yellow,yellow,green,yellow,green,2022-04-26T00:00:00.000Z
